,FactCode,LineNum,Unified code,MOQ,EnergyCostPerUnit,CrewSize,ThruputPerHour,retain_flag
2245,NFC,G76,4001470116,,0.10799999999729999,13.0,60.0,1
2246,NFC,M7,4001470116,,0.16199999999595,13.0,40.0,1
2247,NFC,G4,4001470116,,0.05890909090761818,13.0,110.0,1
2248,NFC,New Line 3,4001470116,,0.04984615384490769,13.0,130.0,1
2249,NFC,New Line 4,4001470116,,0.09257142856911428,13.0,70.0,1
2250,NFC,C1,4001470203,,0.04993406593281758,13.0,136.5,1
2251,NFC,C2,4001470203,,0.04993406593281758,13.0,136.5,1
2252,NFC,C3,4001470203,,0.03818487394862521,13.0,178.5,1
2253,NFC,C5,4001470203,,0.03818487394862521,13.0,178.5,1
2254,NFC,New Line 1,4001470203,,0.03818487394862521,13.0,178.5,1
2255,NFC,New Line 2,4001470203,,0.03818487394862521,13.0,178.5,1
2256,GFC,B1,4001470203,,0.2605201495338533,16.0,170.0,1
2258,GFC,B2,4001470203,,0.2605201495338533,16.0,170.0,1
2260,NFC,M7,4001471501,,0.14879999999628,6.0,40.0,1
2261,NFC,New Line 3,4001471501,,0.04578461538347077,6.0,130.0,1
2262,NFC,G76,4001971941,,0.05791999999855199,15.0,150.0,1
2263,NFC,C1,4001470304,,0.07112347825909147,14.0,95.83333333333333,1
2265,NFC,C2,4001470304,,0.07112347825909147,14.0,95.83333333333333,1
2267,NFC,C3,4001470304,,0.07112347825909147,14.0,95.83333333333333,1
2269,NFC,New Line 1,4001470304,,0.07112347825909147,14.0,95.83333333333333,1
2271,NFC,New Line 2,4001470304,,0.07112347825909147,14.0,95.83333333333333,1
2273,GFC,B1,4001470304,,0.29618908190819576,17.0,108.3333333333333,1
2275,GFC,B2,4001470304,,0.29618908190819576,17.0,108.3333333333333,1
2277,NFC,C1,4001471109,,0.29159999999270997,32.0,40.0,1
2278,NFC,C2,4001471109,,0.29159999999270997,32.0,40.0,1
2279,NFC,C3,4001471109,,0.29159999999270997,32.0,40.0,1
2280,NFC,C4,4001471109,,0.29159999999270997,32.0,40.0,1
2281,NFC,C5,4001471109,,0.29159999999270997,32.0,40.0,1
2282,NFC,New Line 1,4001471109,,0.29159999999270997,32.0,40.0,1
2283,NFC,G76,4001471109,,0.19439999999513996,32.0,60.0,1
2284,NFC,New Line 2,4001471109,,0.29159999999270997,32.0,40.0,1
2285,NFC,New Line 3,4001471109,,0.11663999999708398,32.0,100.0,1
2286,GFC,B1,4001471109,,0.6854407535642636,31.0,48.0,1
2288,GFC,B2,4001471109,,0.6854407535642636,31.0,48.0,1
2290,NFC,C1,4001471111,,0.4665599999883359,32.0,25.0,1
2292,NFC,C2,4001471111,,0.4665599999883359,32.0,25.0,1
2294,NFC,C3,4001471111,,0.4665599999883359,32.0,25.0,1
2296,NFC,C4,4001471111,,0.4665599999883359,32.0,25.0,1
2298,NFC,C5,4001471111,,0.4665599999883359,32.0,25.0,1
2300,NFC,New Line 1,4001471111,,0.4665599999883359,32.0,25.0,1
2302,NFC,G76,4001471111,,0.19439999999513996,32.0,60.0,1
2304,NFC,New Line 2,4001471111,,0.4665599999883359,32.0,25.0,1
2306,GFC,B1,4001471111,,0.6854407535642636,31.0,48.0,1
2307,GFC,B2,4001471111,,0.6854407535642636,31.0,48.0,1
2308,NFC,C1,4001471112,,0.4665599999883359,32.0,25.0,1
2309,NFC,C2,4001471112,,0.4665599999883359,32.0,25.0,1
2310,NFC,C3,4001471112,,0.4665599999883359,32.0,25.0,1
2311,NFC,C4,4001471112,,0.4665599999883359,32.0,25.0,1
2312,NFC,C5,4001471112,,0.4665599999883359,32.0,25.0,1
2313,NFC,New Line 1,4001471112,,0.4665599999883359,32.0,25.0,1
2314,NFC,G76,4001471112,,0.19439999999513996,32.0,60.0,1
2315,NFC,New Line 2,4001471112,,0.4665599999883359,32.0,25.0,1
2316,GFC,B1,4001471112,,0.6854407535642636,31.0,48.0,1
2317,GFC,B2,4001471112,,0.6854407535642636,31.0,48.0,1
2318,NFC,C1,4001470305,,0.06869236583350566,14.0,99.225,1
2319,NFC,C2,4001470305,,0.06869236583350566,14.0,99.225,1
2320,NFC,C3,4001470305,,0.061963636362087265,14.0,110.0,1
2321,NFC,New Line 1,4001470305,,0.061963636362087265,14.0,110.0,1
2322,NFC,New Line 2,4001470305,,0.061963636362087265,14.0,110.0,1
2323,GFC,B1,4001470305,,,,99.0,0
2324,GFC,B2,4001470305,,,,99.0,0
2325,NFC,C3,4001470103,,0.14394156521379278,32.0,133.7209302325581,1
2326,NFC,New Line 1,4001470103,,0.14394156521379278,32.0,133.7209302325581,1
2327,NFC,New Line 2,4001470103,,0.14394156521379278,32.0,133.7209302325581,1
2328,GFC,B1,4001470103,,0.47716692945935085,27.0,116.2790697674419,1
2329,GFC,B2,4001470103,,0.47716692945935085,27.0,116.2790697674419,1
2330,NFC,C1,4001470114,,0.14879999999628,12.0,40.0,1
2332,NFC,C2,4001470114,,0.14879999999628,12.0,40.0,1
2334,NFC,C3,4001470114,,0.14879999999628,12.0,40.0,1
2336,NFC,C4,4001470114,,0.14879999999628,12.0,40.0,1
2338,NFC,C5,4001470114,,0.14879999999628,12.0,40.0,1
2340,NFC,New Line 1,4001470114,,0.14879999999628,12.0,40.0,1
2342,NFC,G64,4001470114,,0.09919999999752,12.0,60.0,1
2344,NFC,G76,4001470114,,0.09919999999752,12.0,60.0,1
2346,NFC,M7,4001470114,,0.14879999999628,12.0,40.0,1
2348,NFC,G4,4001470114,,0.05410909090773818,12.0,110.0,1
2350,NFC,New Line 2,4001470114,,0.14879999999628,12.0,40.0,1
2352,NFC,New Line 3,4001470114,,0.04578461538347077,12.0,130.0,1
2354,KFC,Glazed,4001470114,,0.01950195322263628,14.000001,80.0,1
2355,NFC,New Line 4,4001470114,,0.08502857142644571,12.0,70.0,1
2357,NFC,C1,4001470128,,0.18721088434906122,42.0,77.175,1
2358,NFC,C2,4001470128,,0.18721088434906122,42.0,77.175,1
2359,NFC,C3,4001470128,,0.144479999996388,42.0,100.0,1
2360,NFC,New Line 1,4001470128,,0.144479999996388,42.0,100.0,1
2361,NFC,New Line 2,4001470128,,0.144479999996388,42.0,100.0,1
2362,GFC,B1,4001470128,,,,100.0,0
2363,GFC,B2,4001470128,,,,100.0,0
2364,NFC,C1,4001471003,,0.11663999999708398,16.0,100.0,1
2365,NFC,C2,4001471003,,0.11663999999708398,16.0,100.0,1
2366,NFC,C3,4001471003,,0.11663999999708398,16.0,100.0,1
2367,NFC,C4,4001471003,,0.11663999999708398,16.0,100.0,1
2368,NFC,C5,4001471003,,0.11663999999708398,16.0,100.0,1
2369,NFC,G64,4001471003,,0.11663999999708398,16.0,100.0,1
2370,NFC,G76,4001471003,,0.11663999999708398,16.0,100.0,1
2371,NFC,M7,4001471003,,0.11663999999708398,16.0,100.0,1
2372,NFC,G4,4001471003,,0.11663999999708398,16.0,100.0,1
2373,NFC,D,4001471003,,0.11663999999708398,16.0,100.0,1
2374,NFC,F,4001471003,,0.11663999999708398,16.0,100.0,1
2375,NFC,P,4001471003,,0.11663999999708398,16.0,100.0,1
2376,NFC,T,4001471003,,0.11663999999708398,16.0,100.0,1
2377,NFC,Manual NFC,4001471003,,0.11663999999708398,16.0,100.0,1
2378,GFC,B1,4001471003,,,,100.0,0
2379,GFC,B2,4001471003,,,,100.0,0
2380,KFC,Rivo,4001471003,,,,100.0,0
2381,KFC,Ultra Formax,4001471003,,,,100.0,0
2382,KFC,Glazed,4001471003,,,,100.0,0
2383,KFC,Tiromat,4001471003,,,,100.0,0
2384,KFC,Manual KFC,4001471003,,,,100.0,0
2385,NFC,C1,4001471110,,0.29159999999270997,32.0,40.0,1
2386,NFC,C2,4001471110,,0.29159999999270997,32.0,40.0,1
2387,NFC,C3,4001471110,,0.29159999999270997,32.0,40.0,1
2388,NFC,C4,4001471110,,0.29159999999270997,32.0,40.0,1
2389,NFC,C5,4001471110,,0.29159999999270997,32.0,40.0,1
2390,NFC,New Line 1,4001471110,,0.29159999999270997,32.0,40.0,1
2391,NFC,G76,4001471110,,0.19439999999513996,32.0,60.0,1
2392,NFC,New Line 2,4001471110,,0.29159999999270997,32.0,40.0,1
2393,NFC,New Line 3,4001471110,,0.11663999999708398,32.0,100.0,1
2394,GFC,B1,4001471110,,0.6854407535642636,31.0,48.0,1
2396,GFC,B2,4001471110,,0.6854407535642636,31.0,48.0,1
2398,NFC,M7,4001450604,,0.35359999999116,6.0,30.0,1
2399,NFC,F,4001460102,,0.10040980644910265,15.0,230.6547619047619,1
2400,NFC,G76,4001972190,,0.0037087179486252307,34.0,207.0796460176991,1
2401,NFC,G64,4001310134,,0.06033333333182499,13.0,144.0,1
2402,NFC,G76,4001310134,,0.05791999999855199,13.0,150.0,1
2403,KFC,Ultra Formax,4001310134,,0.0165046296874831,14.000001,135.0,1
2404,NFC,G64,4001320107,,0.061614545453005085,12.0,275.0,1
2405,NFC,G76,4001320107,,0.061614545453005085,12.0,275.0,1
2406,NFC,M7,4001320107,,0.030122666665913598,12.0,562.5,1
2407,NFC,M7,4001320130,,0.1273081081049254,12.0,138.75,1
2408,NFC,M7,4001320210,,0.1273081081049254,12.0,138.75,1
2409,NFC,M7,4001330100,,0.1273627467779318,13.0,138.6904761904762,1
2410,NFC,F,4001350113,,0.07922043870769688,16.0,189.9509803921569,1
2411,NFC,F,4001351016,,0.13447741935147678,15.0,172.2222222222222,1
2412,NFC,F,4001351110,,0.13285161289990452,15.0,155.0,1
2413,NFC,G64,4001360121,,0.03214399999919639,15.0,214.2857142857143,1
2414,NFC,G64,4001360122,,0.03443999999913899,12.0,200.0,1
2415,NFC,G64,4001360128,,0.03199587096694203,15.0,215.2777777777778,1
2416,NFC,G64,4001360314,,0.03252039344180993,16.0,211.8055555555556,1
2417,NFC,G64,4001361606,,0.03252039344180993,16.0,211.8055555555556,1
2418,NFC,F,4001362103,,0.0027096774192870965,4.0,310.0,1
2419,NFC,G64,4001370171,,0.06033333333182499,15.0,144.0,1
2420,NFC,G76,4001370171,,0.05678431372407058,15.0,153.0,1
2421,NFC,G64,4001370172,,0.06033333333182499,13.0,144.0,1
2422,NFC,G76,4001370172,,0.05678431372407058,13.0,153.0,1
2423,KFC,Ultra Formax,4001370172,,,,144.0,0
2424,NFC,C2,4001370270,,0.035667189952012554,12.0,191.1,1
2425,NFC,C3,4001370270,,0.02912820512747692,12.0,234.0,1
2426,NFC,New Line 1,4001370270,,0.02912820512747692,12.0,234.0,1
2427,NFC,New Line 2,4001370270,,0.02912820512747692,12.0,234.0,1
2428,GFC,B1,4001370270,,0.18926677530237201,16.0,234.0,1
2430,GFC,B2,4001370270,,0.18926677530237201,16.0,234.0,1
2432,NFC,C1,4001370287,,0.054449999998638726,17.0,106.6666666666667,1
2433,NFC,C2,4001370287,,0.054449999998638726,17.0,106.6666666666667,1
2434,NFC,C3,4001370287,,0.054449999998638726,17.0,106.6666666666667,1
2435,NFC,C5,4001370287,,0.054449999998638726,17.0,106.6666666666667,1
2436,NFC,New Line 1,4001370287,,0.054449999998638726,17.0,106.6666666666667,1
2437,NFC,New Line 2,4001370287,,0.054449999998638726,17.0,106.6666666666667,1
2438,NFC,C1,4001370288,,0.054449999998638726,17.0,106.6666666666667,1
2439,NFC,C2,4001370288,,0.054449999998638726,17.0,106.6666666666667,1
2440,NFC,C3,4001370288,,0.054449999998638726,17.0,106.6666666666667,1
2441,NFC,C5,4001370288,,0.054449999998638726,17.0,106.6666666666667,1
2442,NFC,New Line 1,4001370288,,0.054449999998638726,17.0,106.6666666666667,1
2443,NFC,New Line 2,4001370288,,0.054449999998638726,17.0,106.6666666666667,1
2444,NFC,C1,4001370320,,0.049042285713059665,18.0,145.8333333333333,1
2445,NFC,C2,4001370320,,0.049042285713059665,18.0,145.8333333333333,1
2446,NFC,C3,4001370320,,0.049042285713059665,18.0,145.8333333333333,1
2447,NFC,C5,4001370320,,0.049042285713059665,18.0,145.8333333333333,1
2448,NFC,New Line 1,4001370320,,0.049042285713059665,18.0,145.8333333333333,1
2449,NFC,New Line 2,4001370320,,0.049042285713059665,18.0,145.8333333333333,1
2450,KFC,Rivo,4001370320,,0.014487304729337841,14.000001,186.6666666666667,1
2451,NFC,G64,4001370404,,0.029519999999262,15.0,233.3333333333333,1
2452,NFC,C1,4001370836,,0.033057666910398784,15.0,216.3492063492064,1
2453,NFC,C2,4001370836,,0.033057666910398784,15.0,216.3492063492064,1
2454,NFC,C3,4001370836,,0.026364891748902015,15.0,271.2698412698413,1
2455,NFC,C5,4001370836,,0.026364891748902015,15.0,271.2698412698413,1
2456,NFC,New Line 1,4001370836,,0.026364891748902015,15.0,271.2698412698413,1
2457,NFC,New Line 2,4001370836,,0.026364891748902015,15.0,271.2698412698413,1
2458,GFC,B1,4001370836,,0.1974814661135049,16.0,238.0952380952381,1
2459,GFC,B2,4001370836,,0.1974814661135049,16.0,238.0952380952381,1
2460,NFC,C2,4001370841,,0.004225972120217168,34.0,181.7333333333333,1
2461,NFC,C3,4001370841,,0.00337039204204564,34.0,227.8666666666667,1
2462,NFC,C5,4001370841,,0.003370638577927584,34.0,227.85,1
2463,NFC,New Line 1,4001370841,,0.00337039204204564,34.0,227.8666666666667,1
2464,NFC,New Line 2,4001370841,,0.00337039204204564,34.0,227.8666666666667,1
2465,NFC,C2,4001370881,,0.035667189952012554,11.0,191.1,1
2466,NFC,C3,4001370881,,0.027632432431741613,11.0,246.6666666666667,1
2467,NFC,C5,4001370881,,0.027632432431741613,11.0,246.6666666666667,1
2468,NFC,New Line 1,4001370881,,0.027632432431741613,11.0,246.6666666666667,1
2469,NFC,New Line 2,4001370881,,0.027632432431741613,11.0,246.6666666666667,1
2470,GFC,B1,4001370881,,0.19061917578523635,17.0,246.6666666666667,1
2472,GFC,B2,4001370881,,0.19061917578523635,17.0,246.6666666666667,1
2474,NFC,New Line 3,4001370972,,,,180.0,0
2475,GFC,B1,4001370972,,0.4646762303542842,32.0,60.0,1
2477,GFC,B2,4001370972,,0.4646762303542842,32.0,60.0,1
2479,KFC,Glazed,4001370972,,0.024013778355486733,15.000001000000001,119.3,1
2480,KFC,Tiromat,4001950701,,0.15534577618618356,18.000001,10.8,1
2481,NFC,F,4001972156,,0.017837419354392772,17.0,215.2777777777778,1
2482,KFC,Tiromat,4003350138,,0.032052801831863736,22.000001,72.5,1
2483,KFC,Manual KFC,4003350339,,0.005857142879458288,7.000001,350.0,1
2484,KFC,Manual KFC,4003350352,,0.012220052148424988,9.000001000000001,120.0,1
2485,KFC,Tiromat,4003350363,,0.06903320332024182,15.000001000000001,40.0,1
2486,KFC,Tiromat,4003350365,,0.06903320332024182,15.000001000000001,40.0,1
2487,KFC,Manual KFC,4003350367,,0.0023428571517833154,7.000001,875.0,1
2488,NFC,G64,4001310142,,0.046988619717135145,13.0,184.8958333333333,1
2489,NFC,G76,4001310142,,0.046988619717135145,13.0,184.8958333333333,1
2490,NFC,G64,4001370161,,0.04828396416143933,13.0,179.9355158730159,1
2491,NFC,G76,4001370161,,0.04828396416143933,13.0,179.9355158730159,1
2492,NFC,C1,4001972091,,0.162599999995935,19.0,40.0,1
2494,NFC,C2,4001972091,,0.162599999995935,19.0,40.0,1
2496,NFC,C3,4001972091,,0.162599999995935,19.0,40.0,1
2498,NFC,C4,4001972091,,0.162599999995935,19.0,40.0,1
2500,NFC,C5,4001972091,,0.162599999995935,19.0,40.0,1
2502,NFC,New Line 1,4001972091,,0.162599999995935,19.0,40.0,1
2504,NFC,G4,4001972091,,0.059127272725794544,19.0,110.0,1
2506,NFC,F,4001972091,,0.10839999999729,19.0,60.0,1
2508,NFC,New Line 2,4001972091,,0.162599999995935,19.0,40.0,1
2510,NFC,New Line 3,4001972091,,0.03613333333243,19.0,180.0,1
2512,GFC,B1,4001972091,,0.4646762303542842,31.0,60.0,1
2515,GFC,B2,4001972091,,0.4646762303542842,31.0,60.0,1
2518,KFC,Glazed,4001972091,,0.013198737492128144,14.000001,119.3,1
2519,NFC,New Line 4,4001972091,,0.09291428571196285,19.0,70.0,1
2521,NFC,F,4001351021,,0.14299432257707026,15.0,161.9644723092999,1
2522,NFC,F,4001351111,,0.12049176773892317,15.0,192.2123015873016,1
2523,NFC,G64,4001320208,,0.061614545453005085,12.0,275.0,1
2524,NFC,G76,4001320208,,0.061614545453005085,12.0,275.0,1
2525,NFC,M7,4001320208,,0.030122666665913598,12.0,562.5,1
2526,NFC,G64,4001360114,,0.03981502890073872,13.0,173.0,1
2527,NFC,C2,4001362304,,0.06790496760089416,15.0,92.6,1
2528,NFC,New Line 1,4001362304,,0.06790496760089416,15.0,92.6,1
2529,NFC,New Line 2,4001362304,,0.06790496760089416,15.0,92.6,1
2530,NFC,C2,4001370281,,0.04993406593281758,10.0,136.5,1
2531,NFC,C3,4001370281,,0.052430769229458454,10.0,130.0,1
2532,NFC,New Line 1,4001370281,,0.04993406593281758,10.0,136.5,1
2533,NFC,New Line 2,4001370281,,0.04993406593281758,10.0,136.5,1
2534,NFC,C3,4001370819,,0.05679999999857999,10.0,120.0,1
2536,NFC,New Line 1,4001370819,,0.05679999999857999,10.0,120.0,1
2538,NFC,New Line 2,4001370819,,0.05679999999857999,10.0,120.0,1
2540,GFC,B1,4001370819,,0.41245007541968526,35.0,120.0,1
2541,GFC,B2,4001370819,,0.41245007541968526,35.0,120.0,1
2542,NFC,C3,4001370831,,0.25663999999358394,32.0,75.0,1
2543,NFC,New Line 1,4001370831,,0.25663999999358394,32.0,75.0,1
2544,NFC,New Line 2,4001370831,,0.25663999999358394,32.0,75.0,1
2545,GFC,B1,4001370831,,0.6599201206714964,37.0,75.0,1
2547,GFC,B2,4001370831,,0.6599201206714964,37.0,75.0,1
2549,NFC,G64,4001371121,,0.039861111110114575,15.0,172.8,1
2550,NFC,G76,4001371121,,0.039861111110114575,15.0,172.8,1
2551,KFC,Manual KFC,4001371121,,,,12.0,0
2552,NFC,C2,4001371781,,,,191.1,0
2553,NFC,C3,4001371781,,,,246.6666666666667,0
2554,NFC,C5,4001371781,,,,246.6666666666667,0
2555,NFC,New Line 1,4001371781,,,,246.6666666666667,0
2556,NFC,New Line 2,4001371781,,,,246.6666666666667,0
2557,GFC,B1,4001371781,,0.20479427384402263,35.0,246.6666666666667,1
2558,GFC,B2,4001371781,,0.20479427384402263,35.0,246.6666666666667,1
2559,NFC,G76,4001499526,,0.05791999999855199,13.0,150.0,1
2560,KFC,Ultra Formax,4001499526,,0.015473090332015407,14.000001,144.0,1
2562,NFC,C1,4001972074,,0.2887199999927819,26.0,66.66666666666667,1
2563,NFC,C2,4001972074,,0.2887199999927819,26.0,66.66666666666667,1
2564,NFC,C3,4001972074,,0.22209230768675534,26.0,86.66666666666667,1
2565,NFC,C5,4001972074,,0.2887199999927819,26.0,66.66666666666667,1
2566,NFC,New Line 1,4001972074,,0.22209230768675534,26.0,86.66666666666667,1
2567,NFC,New Line 2,4001972074,,0.22209230768675534,26.0,86.66666666666667,1
2568,NFC,G64,4001310173,,0.06033333333182499,16.0,144.0,1
2569,NFC,G76,4001310173,,0.05678431372407058,16.0,153.0,1
2570,NFC,G64,4001310182,,0.038365714284755145,16.0,233.3333333333333,1
2571,NFC,G64,4001370135,,0.04826666666545999,15.0,180.0,1
2572,NFC,G76,4001370135,,0.04826666666545999,15.0,180.0,1
2573,KFC,Ultra Formax,4001370135,,0.011253156605102115,17.000001,198.0,1
2574,NFC,G64,4001370197,,0.03877714285617343,15.0,233.3333333333333,1
2575,NFC,C1,4001371548,,0.144479999996388,32.0,100.0,1
2576,NFC,C2,4001371548,,0.144479999996388,32.0,100.0,1
2577,NFC,C3,4001371548,,0.144479999996388,32.0,100.0,1
2578,NFC,C5,4001371548,,0.144479999996388,32.0,100.0,1
2579,NFC,New Line 1,4001371548,,0.144479999996388,32.0,100.0,1
2580,NFC,New Line 2,4001371548,,0.144479999996388,32.0,100.0,1
2581,GFC,B1,4001371548,,0.07362958202756008,35.0,100.0,1
2582,GFC,B2,4001371548,,0.07362958202756008,35.0,100.0,1
2583,NFC,C1,4001371549,,0.22227692307136615,32.0,65.0,1
2584,NFC,C2,4001371549,,0.22227692307136615,32.0,65.0,1
2585,NFC,C3,4001371549,,0.22227692307136615,32.0,65.0,1
2586,NFC,C5,4001371549,,0.22227692307136615,32.0,65.0,1
2587,NFC,New Line 1,4001371549,,0.22227692307136615,32.0,65.0,1
2588,NFC,New Line 2,4001371549,,0.22227692307136615,32.0,65.0,1
2589,GFC,B1,4001371549,,0.11327628004240012,35.0,65.0,1
2590,GFC,B2,4001371549,,0.11327628004240012,35.0,65.0,1
2591,NFC,C1,4001371574,,,,94.5,0
2592,NFC,C2,4001371574,,,,115.5,0
2593,NFC,C3,4001371574,,,,115.5,0
2594,NFC,C5,4001371574,,,,115.5,0
2595,NFC,New Line 1,4001371574,,,,115.5,0
2596,NFC,New Line 2,4001371574,,,,115.5,0
2597,GFC,B1,4001371574,,0.49632319530959335,35.0,100.0,1
2599,GFC,B2,4001371574,,0.49632319530959335,35.0,100.0,1
2601,NFC,C1,4001371580,,,,100.0,0
2602,NFC,C2,4001371580,,,,100.0,0
2603,NFC,C3,4001371580,,,,100.0,0
2604,NFC,C4,4001371580,,,,100.0,0
2605,NFC,C5,4001371580,,,,100.0,0
2606,NFC,G64,4001371580,,,,100.0,0
2607,NFC,G76,4001371580,,,,100.0,0
2608,NFC,M7,4001371580,,,,100.0,0
2609,NFC,G4,4001371580,,,,100.0,0
2610,NFC,D,4001371580,,,,100.0,0
2611,NFC,F,4001371580,,,,100.0,0
2612,NFC,P,4001371580,,,,100.0,0
2613,NFC,T,4001371580,,,,100.0,0
2614,NFC,Manual NFC,4001371580,,,,100.0,0
2615,GFC,B1,4001371580,,0.018546494213491204,34.0,100.0,1
2616,GFC,B2,4001371580,,0.018546494213491204,34.0,100.0,1
2617,KFC,Rivo,4001371580,,,,100.0,0
2618,KFC,Ultra Formax,4001371580,,,,100.0,0
2619,KFC,Glazed,4001371580,,,,100.0,0
2620,KFC,Tiromat,4001371580,,,,100.0,0
2621,KFC,Manual KFC,4001371580,,,,100.0,0
2622,NFC,C1,4001371581,,,,100.0,0
2623,NFC,C2,4001371581,,,,100.0,0
2624,NFC,C3,4001371581,,,,100.0,0
2625,NFC,C4,4001371581,,,,100.0,0
2626,NFC,C5,4001371581,,,,100.0,0
2627,NFC,G64,4001371581,,,,100.0,0
2628,NFC,G76,4001371581,,,,100.0,0
2629,NFC,M7,4001371581,,,,100.0,0
2630,NFC,G4,4001371581,,,,100.0,0
2631,NFC,D,4001371581,,,,100.0,0
2632,NFC,F,4001371581,,,,100.0,0
2633,NFC,P,4001371581,,,,100.0,0
2634,NFC,T,4001371581,,,,100.0,0
2635,NFC,Manual NFC,4001371581,,,,100.0,0
2636,GFC,B1,4001371581,,0.018546494213491204,34.0,100.0,1
2637,GFC,B2,4001371581,,0.018546494213491204,34.0,100.0,1
2638,KFC,Rivo,4001371581,,,,100.0,0
2639,KFC,Ultra Formax,4001371581,,,,100.0,0
2640,KFC,Glazed,4001371581,,,,100.0,0
2641,KFC,Tiromat,4001371581,,,,100.0,0
2642,KFC,Manual KFC,4001371581,,,,100.0,0
2643,GFC,B1,4001371590,,0.21048300367302328,35.0,240.0,1
2645,GFC,B2,4001371590,,0.21048300367302328,35.0,240.0,1
2647,GFC,B1,4001371881,,0.7424101357554334,33.0,66.66666666666667,1
2649,GFC,B2,4001371881,,0.7424101357554334,33.0,66.66666666666667,1
2651,NFC,C2,4001380896,,0.18331428570970282,31.0,105.0,1
2652,NFC,C3,4001380896,,0.18331428570970282,31.0,105.0,1
2653,NFC,C5,4001380896,,0.18331428570970282,31.0,105.0,1
2654,NFC,New Line 1,4001380896,,0.18331428570970282,31.0,105.0,1
2655,NFC,New Line 2,4001380896,,0.18331428570970282,31.0,105.0,1
2656,GFC,B1,4001380896,,0.4949400905036223,35.0,100.0,1
2659,GFC,B2,4001380896,,0.4949400905036223,35.0,100.0,1
2662,NFC,C1,4001972056,,0.006479999999837999,26.0,66.66666666666667,1
2663,NFC,C2,4001972056,,0.006479999999837999,26.0,66.66666666666667,1
2664,NFC,C3,4001972056,,0.004984615384490769,26.0,86.66666666666667,1
2665,NFC,C5,4001972056,,0.006479999999837999,26.0,66.66666666666667,1
2666,NFC,New Line 1,4001972056,,0.004984615384490769,26.0,86.66666666666667,1
2667,NFC,New Line 2,4001972056,,0.004984615384490769,26.0,86.66666666666667,1
2668,NFC,C1,4001972136,,0.08925170067804081,12.0,77.175,1
2669,NFC,C2,4001972136,,0.08925170067804081,12.0,77.175,1
2670,NFC,C3,4001972136,,0.05298461538329076,12.0,130.0,1
2671,NFC,C5,4001972136,,0.08925170067804081,12.0,77.175,1
2672,NFC,New Line 1,4001972136,,0.05298461538329076,12.0,130.0,1
2673,NFC,New Line 2,4001972136,,0.05298461538329076,12.0,130.0,1
2674,NFC,G64,4001972137,,0.03826666666570999,12.0,180.0,1
2675,NFC,G76,4001972137,,0.03826666666570999,12.0,180.0,1
2676,NFC,G64,4001972138,,0.022041599999448956,12.0,312.5,1
2677,NFC,G76,4001972138,,0.022041599999448956,12.0,312.5,1
2678,NFC,G64,4001972139,,0.03826666666570999,12.0,180.0,1
2679,NFC,G76,4001972139,,0.03826666666570999,12.0,180.0,1
2680,NFC,C1,4001972159,,0.009599999999759998,34.0,80.0,1
2681,NFC,C2,4001972159,,0.009599999999759998,34.0,80.0,1
2682,NFC,C3,4001972159,,0.009599999999759998,34.0,80.0,1
2683,NFC,New Line 1,4001972159,,0.009599999999759998,34.0,80.0,1
2684,NFC,New Line 2,4001972159,,0.009599999999759998,34.0,80.0,1
2685,NFC,C2,4001972168,,0.009599999999759998,34.0,80.0,1
2686,NFC,C3,4001972168,,0.009599999999759998,34.0,80.0,1
2687,NFC,New Line 1,4001972168,,0.009599999999759998,34.0,80.0,1
2688,NFC,New Line 2,4001972168,,0.009599999999759998,34.0,80.0,1
2689,GFC,B1,4001972171,,0.03709298842698241,16.0,200.0,1
2690,GFC,B2,4001972171,,0.03709298842698241,16.0,200.0,1
2691,GFC,B1,4001972175,,0.0009736909462082881,26.0,238.0952380952381,1
2692,GFC,B2,4001972175,,0.0009736909462082881,26.0,238.0952380952381,1
2693,NFC,F,4001972216,,0.13447741935147678,15.0,172.2222222222222,1
2694,NFC,F,4001972217,,0.13447741935147678,15.0,172.2222222222222,1
2695,NFC,C2,4001375500,,,,136.5,0
2696,NFC,C3,4001375500,,,,200.0,0
2697,NFC,C5,4001375500,,,,200.0,0
2698,NFC,New Line 1,4001375500,,,,200.0,0
2699,NFC,New Line 2,4001375500,,,,200.0,0
2700,KFC,Rivo,4001375500,,0.018330806137903173,9.000001,142.2,1
2701,NFC,C3,4001971948,,,,94.5,0
2702,NFC,New Line 1,4001971948,,,,94.5,0
2703,NFC,New Line 2,4001971948,,,,94.5,0
2704,GFC,B1,4001971948,,0.008345922396071041,28.0,125.0,1
2706,GFC,B2,4001971948,,0.008345922396071041,28.0,125.0,1
2708,KFC,Rivo,4001971951,,0.020178428122500442,12.000001,134.0192043895748,1
2709,NFC,C2,4001971955,,0.09629999999759249,22.0,160.0,1
2710,NFC,C3,4001971955,,0.13839520957737847,22.0,111.3333333333333,1
2711,NFC,C5,4001971955,,0.13102040815998978,22.0,117.6,1
2712,NFC,New Line 1,4001971955,,0.09629999999759249,22.0,160.0,1
2713,NFC,New Line 2,4001971955,,0.09629999999759249,22.0,160.0,1
2714,GFC,B1,4001971955,,0.2578270596458119,26.0,128.0,1
2716,GFC,B2,4001971955,,0.2578270596458119,26.0,128.0,1
2718,NFC,F,4001972154,,0.017837419354392772,20.0,215.2777777777778,1
2719,NFC,F,4001972155,,0.017837419354392772,20.0,215.2777777777778,1
