Factory,FGSKUCode,ASSEMB_ITEM_DESC,ASSEMB_UOM,COMP_ITEM_CODE,COMP_DESC,COMP_UOM,COMP_QTY,Packing flag,retain_flag_BOM,BOM_version
KFC,4001370135,JUMBO CHICKEN BURGER 10PCS (10*10*100GM),CARTON,2013116004.0,BAG NYLON 13.5*25 - PROMOTION,EA,0.01593,1.0,1,BOM-2
KFC,4001370135,JUMBO CHICKEN BURGER 10PCS (10*10*100GM),CARTON,2013117051.0,YELLOW SHEETS FOR TGI,EA,0.0637,1.0,1,BOM-2
KFC,4001370135,JUMBO CHICKEN BURGER 10PCS (10*10*100GM),CARTON,2013118024.0,WHITE BARCODE FROZEN,EA,1.0828,1.0,1,BOM-2
KFC,4001370135,JUMBO CHICKEN BURGER 10PCS (10*10*100GM),CARTON,2013119011.0,CARTON CHICKEN BURGER 20 PCS,EA,1.01,1.0,1,BOM-2
KFC,4001370135,JUMBO CHICKEN BURGER 10PCS (10*10*100GM),CARTON,2013310429.0,SELOTAP 1500 YARD,MTR,1.2191,1.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,2011104245.0,ISHIDA ROLL 47 CM,MTR,4.5,1.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,2011104320.0,AMERICANA BROWN CARTON,EA,1.015,1.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,2011104400.0,GLUE,KGM,0.016,1.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,2011104429.0,TAPE,EA,0.002,1.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,2011104598.0,DOMINO IK-901BKS-1 - INK,EA,3e-05,1.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,2011114661.0,TWIN PACK MINI CH. BURGER N3,EA,9.275,1.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,1001101111.0,FROZEN CHICKEN SKIN,KGM,1.590487411801352,0.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,1001101127.0,CHICKEN TRIMMING,KGM,2.9424017118325,0.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,1006102009.0,TABLE SALT,KGM,0.0313127209198391,0.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,1006102015.0,PHOSPHATE,KGM,0.0198810926475168,0.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,1006102040.0,DRIED ONION MINCED,KGM,0.1391676485326183,0.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,1006102042.0,ARABIC STARCH,KGM,0.3846991427294519,0.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,1006102058.0,NFC RUSK DYR- FSR 30351,KGM,0.2186920191226858,0.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,1006102110.0,SOYA PROTEIN CONCENTRATE,KGM,0.0994054632375844,0.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,1006102131.0,Kwt Food Unbreaded C Burger,KGM,0.1441379216944975,0.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,1006102136.0,STABLITON,KGM,0.0004175029455978,0.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,1006102559.0,WATER,KGM,1.689892875038936,0.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,1006106038.0,POTATO FIBERS,KGM,0.0795243705900675,0.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,2011104111.0,PLAIN WIMPY BAG 90*60 CM,EA,0.1391676485326183,1.0,1,BOM-2
NFC,4001370197,TWIN PACK MINI CHICKEN BURGER (9*2*400G),CARTON,2011104134.0,WEIGHT BAGS 35*45,KGM,0.0006262544183967,1.0,1,BOM-2
NFC,4001972139,CAT CHICKEN KEBAB 1KG FS PACK (10*1*1000GM),CARTON,2011104340.0,MEDIUM PLAIN CARTON,EA,1.015,1.0,1,BOM-2
NFC,4001972139,CAT CHICKEN KEBAB 1KG FS PACK (10*1*1000GM),CARTON,2011104429.0,TAPE,EA,0.002,1.0,1,BOM-2
NFC,4001972139,CAT CHICKEN KEBAB 1KG FS PACK (10*1*1000GM),CARTON,2011114943.0,PRINTED ROLL 63 CM CATERING,MTR,4.525,1.0,1,BOM-2
NFC,4001972139,CAT CHICKEN KEBAB 1KG FS PACK (10*1*1000GM),CARTON,1001101127.0,CHICKEN TRIMMING,KGM,8.535794871794872,0.0,1,BOM-2
NFC,4001972139,CAT CHICKEN KEBAB 1KG FS PACK (10*1*1000GM),CARTON,1005102133.0,LIQUID ONION,KGM,0.012676923076923,0.0,1,BOM-2
NFC,4001972139,CAT CHICKEN KEBAB 1KG FS PACK (10*1*1000GM),CARTON,1006102009.0,TABLE SALT,KGM,0.0760615384615384,0.0,1,BOM-2
NFC,4001972139,CAT CHICKEN KEBAB 1KG FS PACK (10*1*1000GM),CARTON,1006102011.0,WHITE PEPPER,KGM,0.004225641025641,0.0,1,BOM-2
NFC,4001972139,CAT CHICKEN KEBAB 1KG FS PACK (10*1*1000GM),CARTON,1006102015.0,PHOSPHATE,KGM,0.0211282051282051,0.0,1,BOM-2
NFC,4001972139,CAT CHICKEN KEBAB 1KG FS PACK (10*1*1000GM),CARTON,1006102020.0,GARLIC POWDER,KGM,0.0304246153846153,0.0,1,BOM-2
NFC,4001972139,CAT CHICKEN KEBAB 1KG FS PACK (10*1*1000GM),CARTON,1006102042.0,ARABIC STARCH,KGM,0.1267692307692307,0.0,1,BOM-2
NFC,4001972139,CAT CHICKEN KEBAB 1KG FS PACK (10*1*1000GM),CARTON,1006102044.0,TOMATO PASTE,KGM,0.2112820512820513,0.0,1,BOM-2
NFC,4001972139,CAT CHICKEN KEBAB 1KG FS PACK (10*1*1000GM),CARTON,1006102051.0,CLOVES POWDER,KGM,0.0087893333333333,0.0,1,BOM-2
NFC,4001972139,CAT CHICKEN KEBAB 1KG FS PACK (10*1*1000GM),CARTON,1006102196.0,NAT FOOD BREADCRUMB 7042 - 222,KGM,0.4225641025641026,0.0,1,BOM-2
NFC,4001972139,CAT CHICKEN KEBAB 1KG FS PACK (10*1*1000GM),CARTON,1006102200.0,HEEL POWDER,KGM,0.0050707692307692,0.0,1,BOM-2
NFC,4001972139,CAT CHICKEN KEBAB 1KG FS PACK (10*1*1000GM),CARTON,1006102559.0,WATER,KGM,0.8451282051282052,0.0,1,BOM-2
NFC,4001972139,CAT CHICKEN KEBAB 1KG FS PACK (10*1*1000GM),CARTON,2011104111.0,PLAIN WIMPY BAG 90*60 CM,EA,0.169025641025641,1.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,2011104301.0,LARGE CARTON AMERICANA,EA,1.015,1.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,2011104429.0,TAPE,EA,0.002,1.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,2011995336.0,ROYAL PROFESSIONAL ROLL 53 CM,MTR,5.625,1.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1001101111.0,FROZEN CHICKEN SKIN,KGM,2.127528367044894,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1005102057.0,PALM OIL,KGM,1.889750394509632,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1005102227.0,OLEORESIN CAPSICUM E 081523 CA,KGM,0.0029548066066399,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102015.0,PHOSPHATE,KGM,0.0215049540377629,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102017.0,FLOUR,KGM,3.031002654187773,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102020.0,GARLIC POWDER,KGM,0.0140592338685818,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102042.0,ARABIC STARCH,KGM,0.521073268636852,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102110.0,SOYA PROTEIN CONCENTRATE,KGM,0.0922171184857827,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102226.0,OLEORESIN PAPRIKA E081524 COLO,KGM,0.003915100757531452,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102324.0,*ZINGER MARINADE BF383/1,KGM,0.0953059062758682,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102560.0,WATER,KGM,1.920352006388819,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102009.0,TABLE SALT,KGM,0.1115708458172772,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102011.0,WHITE PEPPER,KGM,0.0093001782598839,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102013.0,BAKING POWDER,KGM,0.049196281974442,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102056.0,CORN FLOUR,KGM,0.0663079674395658,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102276.0,NEWLYWEDS HOT BREADING,KGM,0.1761593487913172,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1001101127.0,CHICKEN TRIMMING,KGM,1.858236660176321,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1005102133.0,LIQUID ONION,KGM,0.0003732646232142,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102014.0,MONOSODIUM,KGM,0.0011197938696427,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102021.0,GINGER POWDER,KGM,0.0032273805002333,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102022.0,CARAWAY,KGM,0.0006398822112244,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102024.0,CELERY SALT,KGM,0.0006398822112244,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102040.0,DRIED ONION MINCED,KGM,0.0010664703520407,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102046.0,MODIFIED STARCH,KGM,0.0400645489117182,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102058.0,NFC RUSK DYR- FSR 30351,KGM,0.012797644224489,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102100.0,CHILI POWDER,KGM,0.0039992638201528,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102161.0,PAKISTANI CHILI POWDER,KGM,0.0022129259804845,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102196.0,NAT FOOD BREADCRUMB 7042 - 222,KGM,0.2025418270795979,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102295.0,DRY ONION POWDER,KGM,0.0067274955514235,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102343.0,*PAPRIKA FANAR,KGM,0.0011668879018482,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102394.0,GINGER LIQUID,KGM,0.0002587498289009123,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102403.0,SPICY MARINADE RD22IS84105,KGM,0.05441266892189189,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102410.0,NEWLYWEDS BREADCRUMB FOR ESCAL,KGM,0.1823050440970298,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,2011104111.0,PLAIN WIMPY BAG 90*60 CM,EA,0.3227740382993428,1.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,2011995231.0,New PLAIN WIMPY BAG 75*45 CM,EA,0.0845645462703207,1.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102070.0,FISH BATTER FOR AMERICANA,KGM,0.0437904630224771,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,1006102256.0,WHEAT GLUTEN,KGM,0.0006676064914788,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,3001379998.0,MARINADE CHICKEN BREAST,KGM,2.31592703861965,0.0,1,BOM-2
NFC,4001972159,CAT ROYAL HOT BREADED CHICKEN BURGER 1KG FS PACK (15*1*1000GM),CARTON,3001490882.0,DEFROSTED CHICKEN BREAST MIX,KGM,3.880741022924322,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,2011104301.0,LARGE CARTON AMERICANA,EA,1.015,1.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,2011104429.0,TAPE,EA,0.002,1.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,2011995336.0,ROYAL PROFESSIONAL ROLL 53 CM,MTR,5.625,1.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1001101111.0,FROZEN CHICKEN SKIN,KGM,2.127528367044894,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1005102057.0,PALM OIL,KGM,1.889750394509632,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1005102227.0,OLEORESIN CAPSICUM E 081523 CA,KGM,0.0029548066066399,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102015.0,PHOSPHATE,KGM,0.0215049540377629,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102017.0,FLOUR,KGM,3.031002654187773,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102020.0,GARLIC POWDER,KGM,0.0140592338685818,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102042.0,ARABIC STARCH,KGM,0.521073268636852,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102110.0,SOYA PROTEIN CONCENTRATE,KGM,0.0922171184857827,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102226.0,OLEORESIN PAPRIKA E081524 COLO,KGM,0.003915100757531452,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102324.0,*ZINGER MARINADE BF383/1,KGM,0.0953059062758682,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102560.0,WATER,KGM,1.920352006388819,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102009.0,TABLE SALT,KGM,0.1115708458172772,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102011.0,WHITE PEPPER,KGM,0.0093001782598839,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102013.0,BAKING POWDER,KGM,0.049196281974442,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102056.0,CORN FLOUR,KGM,0.0663079674395658,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102276.0,NEWLYWEDS HOT BREADING,KGM,0.1761593487913172,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1001101127.0,CHICKEN TRIMMING,KGM,1.858236660176321,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1005102133.0,LIQUID ONION,KGM,0.0003732646232142,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102014.0,MONOSODIUM,KGM,0.0011197938696427,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102021.0,GINGER POWDER,KGM,0.0032273805002333,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102022.0,CARAWAY,KGM,0.0006398822112244,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102024.0,CELERY SALT,KGM,0.0006398822112244,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102040.0,DRIED ONION MINCED,KGM,0.0010664703520407,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102046.0,MODIFIED STARCH,KGM,0.0400645489117182,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102058.0,NFC RUSK DYR- FSR 30351,KGM,0.012797644224489,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102100.0,CHILI POWDER,KGM,0.0039992638201528,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102161.0,PAKISTANI CHILI POWDER,KGM,0.0022129259804845,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102196.0,NAT FOOD BREADCRUMB 7042 - 222,KGM,0.2025418270795979,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102295.0,DRY ONION POWDER,KGM,0.0067274955514235,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102343.0,*PAPRIKA FANAR,KGM,0.0011668879018482,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102394.0,GINGER LIQUID,KGM,0.0002587498289009123,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102403.0,SPICY MARINADE RD22IS84105,KGM,0.05441266892189189,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102410.0,NEWLYWEDS BREADCRUMB FOR ESCAL,KGM,0.1823050440970298,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,2011104111.0,PLAIN WIMPY BAG 90*60 CM,EA,0.3227740382993428,1.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,2011995231.0,New PLAIN WIMPY BAG 75*45 CM,EA,0.0845645462703207,1.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102070.0,FISH BATTER FOR AMERICANA,KGM,0.0437904630224771,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,1006102256.0,WHEAT GLUTEN,KGM,0.0006676064914788,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,3001379998.0,MARINADE CHICKEN BREAST,KGM,2.31592703861965,0.0,1,BOM-2
NFC,4001972168,HOT BURGER UAE (15X1X1000 G),CARTON,3001490882.0,DEFROSTED CHICKEN BREAST MIX,KGM,3.880741022924322,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,2012104340.0,MEDIUM PLAIN CARTON,EA,1.015,1.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,2012104429.0,TAPE,EA,0.002,1.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,2012995344.0,FARMILA BREADED CHICKEN NUGGETS 1 KG ROLL,MTR,4.0,1.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1001101127.0,CHICKEN TRIMMING,KGM,4.541929661931674,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1005102057.0,PALM OIL,KGM,0.8516129032258065,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1006102009.0,TABLE SALT,KGM,0.0803354838709677,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1006102014.0,MONOSODIUM,KGM,0.012256129032258,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1006102017.0,FLOUR,KGM,0.4482322580645162,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1006102020.0,GARLIC POWDER,KGM,0.0035483870967741,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1006102021.0,GINGER POWDER,KGM,0.0144774193548387,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1006102022.0,CARAWAY,KGM,0.0144774193548387,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1006102024.0,CELERY SALT,KGM,0.0111419354838709,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1006102040.0,DRIED ONION MINCED,KGM,0.0289548387096774,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1006102042.0,ARABIC STARCH,KGM,0.2150322580645161,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1006102056.0,CORN FLOUR,KGM,0.1123301075268816,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1006102058.0,NFC RUSK DYR- FSR 30351,KGM,0.4101931554061943,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1006102136.0,STABLITON,KGM,0.0007451612903225,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1006102196.0,NAT FOOD BREADCRUMB 7042 - 222,KGM,1.774193548387097,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1006102559.0,WATER,KGM,1.692159680339513,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1001101111.0,FROZEN CHICKEN SKIN,KGM,0.7162629775492569,0.0,1,BOM-2
GFC,4001972171,PL FARMILA CHICKEN NUGGETS 750G+250G (10*1*1000GM) PP,CARTON,1006102008.0,Soya Protein TVP,KGM,0.0725566753109968,0.0,1,BOM-2
GFC,4001972175,PL FARMILA BREADED CHICKEN BURGER 15 PCS (8*15*56GM),CARTON,2012104201.0,CLIPS 744,EA,8.14,1.0,1,BOM-2
GFC,4001972175,PL FARMILA BREADED CHICKEN BURGER 15 PCS (8*15*56GM),CARTON,2012104429.0,TAPE,EA,0.002,1.0,1,BOM-2
GFC,4001972175,PL FARMILA BREADED CHICKEN BURGER 15 PCS (8*15*56GM),CARTON,2012995336.0,FARMILA CHICKEN BURGER 15PCS BAG,EA,8.14,1.0,1,BOM-2
GFC,4001972175,PL FARMILA BREADED CHICKEN BURGER 15 PCS (8*15*56GM),CARTON,2012995343.0,FARMILA CHICKEN BURGER CARTON,EA,1.015,1.0,1,BOM-2
GFC,4001972175,PL FARMILA BREADED CHICKEN BURGER 15 PCS (8*15*56GM),CARTON,1001101127.0,CHICKEN TRIMMING,KGM,3.811891673869202,0.0,1,BOM-2
GFC,4001972175,PL FARMILA BREADED CHICKEN BURGER 15 PCS (8*15*56GM),CARTON,1006102009.0,TABLE SALT,KGM,0.0435422068568135,0.0,1,BOM-2
GFC,4001972175,PL FARMILA BREADED CHICKEN BURGER 15 PCS (8*15*56GM),CARTON,1006102014.0,MONOSODIUM,KGM,0.007120714491501,0.0,1,BOM-2
