,Item Code,Description,Qty,UOM,Line Type,Ingredient,Description.1,UOM.1,Qty.1,Unit Cost,Scrap Factor%,Require QTY,Sort Order,Primary Item Code,Original Description,Original UOM,FactCode,Packing flag,Flag
6791,3001370185,BIG SIZE CHICKEN BURGER,638.454999999999,KGM,Ingredient,1006102196,NAT FOOD BREADCRUMB 7042 - 222,KGM,100.0,6.18776930369722,0.0,100.0,1.0,4001370111,KUDU JUMBO BREADED CB,CRT,NFC,0,False
6792,3001370185,BIG SIZE CHICKEN BURGER,638.454999999999,KGM,Ingredient,1006102097,LEMON SALT,KGM,0.275,10.0004248963953,0.0,0.275,1.0,4001370111,KUDU JUMBO BREADED CB,CRT,NFC,0,False
6793,3001370185,BIG SIZE CHICKEN BURGER,638.454999999999,KGM,Ingredient,1006102042,ARABIC STARCH,KGM,6.0,1.99998663489762,0.0,6.0,1.0,4001370111,KUDU JUMBO BREADED CB,CRT,NFC,0,False
6794,3001370185,BIG SIZE CHICKEN BURGER,638.454999999999,KGM,Ingredient,1006102107,NFC CHICKEN BURGER SPICES - 72,KGM,7.0,12.6521644356384,0.0,7.0,1.0,4001370111,KUDU JUMBO BREADED CB,CRT,NFC,0,False
6795,3001370185,BIG SIZE CHICKEN BURGER,638.454999999999,KGM,Ingredient,1006102015,PHOSPHATE,KGM,1.18,11.4907503295098,0.0,1.18,1.0,4001370111,KUDU JUMBO BREADED CB,CRT,NFC,0,False
6796,3001370185,BIG SIZE CHICKEN BURGER,638.454999999999,KGM,Ingredient,1006102009,TABLE SALT,KGM,0.25,0.7,0.0,0.25,1.0,4001370111,KUDU JUMBO BREADED CB,CRT,NFC,0,False
6797,3001370185,BIG SIZE CHICKEN BURGER,638.454999999999,KGM,Ingredient,1006102002,CHARCOAL SPICES,KGM,1.75,18.6455683341595,0.0,1.75,1.0,4001370111,KUDU JUMBO BREADED CB,CRT,NFC,0,False
6798,3001370185,BIG SIZE CHICKEN BURGER,638.454999999999,KGM,Ingredient,1005102057,PALM OIL,KGM,55.0,4.56024764248463,0.0,55.0,1.0,4001370111,KUDU JUMBO BREADED CB,CRT,NFC,0,False
6799,3001370185,BIG SIZE CHICKEN BURGER,638.454999999999,KGM,Ingredient,1001101127,CHICKEN TRIMMING,KGM,328.0,10.9078071091587,0.0,328.0,1.0,4001370111,KUDU JUMBO BREADED CB,CRT,NFC,0,False
6800,3001370185,BIG SIZE CHICKEN BURGER,638.454999999999,KGM,Ingredient,1001101111,FROZEN CHICKEN SKIN,KGM,5.0,3.04796882966613,0.0,5.0,1.0,4001370111,KUDU JUMBO BREADED CB,CRT,NFC,0,False
6801,3001370185,BIG SIZE CHICKEN BURGER,638.454999999999,KGM,Ingredient,1006102017,FLOUR,KGM,30.0,0.629851933888552,0.0,30.0,1.0,4001370111,KUDU JUMBO BREADED CB,CRT,NFC,0,False
6805,3001399984,BUTTER IN HOUSE,60.0,KGM,Ingredient,1006102560,WATER,KGM,30.25,0.0104880416389431,0.0,30.25,2.0,4001370111,KUDU JUMBO BREADED CB,CRT,NFC,0,False
6813,3001399984,BUTTER IN HOUSE,60.0,KGM,Ingredient,1006102056,CORN FLOUR,KGM,4.25,4.99999999996525,0.0,4.25,2.0,4001370111,KUDU JUMBO BREADED CB,CRT,NFC,0,False
6817,3001399984,BUTTER IN HOUSE,60.0,KGM,Ingredient,1006102017,FLOUR,KGM,21.6,0.629851933888552,0.0,21.6,2.0,4001370111,KUDU JUMBO BREADED CB,CRT,NFC,0,False
6818,3001399984,BUTTER IN HOUSE,60.0,KGM,Ingredient,1006102009,TABLE SALT,KGM,0.9,0.7,0.0,0.9,2.0,4001370111,KUDU JUMBO BREADED CB,CRT,NFC,0,False
6820,3001399984,BUTTER IN HOUSE,60.0,KGM,Ingredient,1006102042,ARABIC STARCH,KGM,3.0,1.99998663489762,0.0,3.0,2.0,4001370111,KUDU JUMBO BREADED CB,CRT,NFC,0,False
13482,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,1001101111,FROZEN CHICKEN SKIN,KGM,2.2497,0.229667289043515,0,2.2497,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,0,False
13483,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,2013310429,SELOTAP 1500 YARD,MTR,1.5,0.0015922816699607,0,1.5,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,1,False
13484,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,2013119008,"CARTON TGI (4OZ,6OZ)",EA,1.01,0.144299990221083,0,1.01,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,1,False
13485,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,2013118041,GREY BARCODE FROZEN,EA,1.0317,0.0037500699062969,0,1.0317,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,1,False
13486,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,2013117051,YELLOW SHEETS FOR TGI,EA,0.0625,0.0131368780006517,0,0.0625,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,1,False
13487,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,2013116004,BAG NYLON 13.5*25 - PROMOTION,EA,0.0156,0.0028463090760711,0,0.0156,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,1,False
13488,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,2013105015,WHITE BAGS 60*70,EA,0.0625,0.0235875703171427,0,0.0625,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,1,False
13489,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,2013104202,"BURGER PAPER 4-1/4"" X 4-1/2""",EA,206.0,0.0021779403871416,0,206.0,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,1,False
13490,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,2013104201,CLIP BIG S 744,EA,10.3016,0.0029822335551189,0,10.3016,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,1,False
13491,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,1006106038,POTATO FIBERS,KGM,0.1115,0.984960308883376,0,0.1115,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,0,False
13492,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,2013114816,BAG CHICKEN BURGER AMERICANA1K,EA,10.3016,0.0117300411120543,0,10.3016,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,1,False
13493,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,1006102136,STABLITON,KGM,0.0006,14.0372520330728,0,0.0006,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,0,False
13494,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,1006102131,Kwt Food Unbreaded C Burger,KGM,0.1951,1.21470812067056,0,0.1951,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,0,False
13495,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,1006102110,SOYA PROTEIN CONCENTRATE,KGM,0.1394,1.18148654218859,0,0.1394,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,0,False
13496,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,0.3066,0.427931465200479,0,0.3066,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,0,False
13497,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,1006102042,ARABIC STARCH,KGM,0.5393,0.1669497652701,0,0.5393,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,0,False
13498,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,1006102040,DRIED ONION MINCED,KGM,0.1881,0.918949751188301,0,0.1881,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,0,False
13499,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,1006102009,TABLE SALT,KGM,0.0418,0.087500540039623,0,0.0418,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,0,False
13500,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,1005102559,WATER,KGM,2.369,0.001,0,2.369,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,0,False
13501,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,1001101127,CHICKEN TRIMMING,KGM,4.15,0.833000833880337,0,4.15,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,0,False
13502,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,1006102154,POLY PHOSPHATE (MIX),KGM,0.0279,1.41256945603342,0,0.0279,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,KFC,0,False
253,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,2011104201,CLIPS 744,EA,10.2,0.0350001633216195,0,10.2,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,1,False
254,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,2011104202,"FORMAX PAPER 4.1/4* 4,1/2",EA,20.55,0.190531858203547,0,20.55,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,1,False
255,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,2011104429,TAPE,EA,0.002,21.2406359669138,0,0.002,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,1,False
256,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,2011114306,CHICKEN FILLET REGULAR & SPICY,EA,1.015,1.51047034654377,0,1.015,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,1,False
257,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,2011114816,CHICKEN BURGER UNB BAG N3,EA,10.2,0.157226412231239,0,10.2,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,1,False
258,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),1.0,CRT,Ingredient,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,KGM,10.17,6.25452393398991,0,10.17,0.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,0,False
259,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,2011104134,WEIGHT BAGS 35*45,KGM,0.063,7.7500255931951,0,0.063,1.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,1,False
260,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,14.0,0.540041222880608,0,14.0,1.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,1,False
261,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006106038,POTATO FIBERS,KGM,8.0,14.9,0,8.0,1.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,0,False
262,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102136,STABLITON,KGM,0.042,204.743704621557,0,0.042,1.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,0,False
263,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102131,Kwt Food Unbreaded C Burger,KGM,14.5,15.4473558620763,0,14.5,1.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,0,False
264,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102110,SOYA PROTEIN CONCENTRATE,KGM,10.0,6.20111215402651,0,10.0,1.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,0,False
265,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102559,WATER,KGM,170.0,0.0104851074691908,0,170.0,1.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,0,False
266,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102042,ARABIC STARCH,KGM,38.7,1.99998663489762,0,38.7,1.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,0,False
267,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102040,DRIED ONION MINCED,KGM,14.0,10.5365995552541,0,14.0,1.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,0,False
268,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102015,PHOSPHATE,KGM,2.0,11.4907503295098,0,2.0,1.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,0,False
269,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102009,TABLE SALT,KGM,3.15,0.7,0,3.15,1.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,0,False
270,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1001101127,CHICKEN TRIMMING,KGM,296.0,10.9078071091587,0,296.0,1.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,0,False
271,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1001101111,FROZEN CHICKEN SKIN,KGM,160.0,3.04796882966613,0,160.0,1.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,0,False
272,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,22.0,4.41536146237125,0,22.0,1.0,4001370119,AMC Chicken Burger 20 Pcs (10*20*50Gm),CRT,NFC,0,False
14248,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,1001101111,FROZEN CHICKEN SKIN,KGM,1.1639,0.229667289043515,0,1.1639,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,0,False
14249,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,2013995077,UN-BREADED CHICKEN BURGER PACK,EA,25.2419,0.0192669305232093,0,25.2419,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,1,False
14250,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,2013310429,SELOTAP 1500 YARD,MTR,1.25,0.0015922816699607,0,1.25,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,1,False
14251,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,2013119012,CARTON CHICKEN POPCORN 750 GM,EA,1.01,0.128272910250882,0,1.01,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,1,False
14252,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,2013118037,OLIVE GREEN LABEL BARCODE FROZ,EA,1.0323,0.0043,0,1.0323,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,1,False
14253,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,2013117051,YELLOW SHEETS FOR TGI,EA,0.03226,0.0131368780006517,0,0.03226,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,1,False
14254,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,2013105015,WHITE BAGS 60*70,EA,0.03226,0.0235875703171427,0,0.03226,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,1,False
14255,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,2013104400,NEW GLUE SEEDS FOR PACKETS,KGM,0.01245,1.93548698404225,0,0.01245,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,1,False
14256,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,2013104202,"BURGER PAPER 4-1/4"" X 4-1/2""",EA,100.8065,0.0021779403871416,0,100.8065,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,1,False
14257,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,1006106038,POTATO FIBERS,KGM,0.0577,0.984960308883376,0,0.0577,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,0,False
14258,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,2013116004,BAG NYLON 13.5*25 - PROMOTION,EA,0.00807,0.0028463090760711,0,0.00807,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,1,False
14259,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,1006102136,STABLITON,KGM,0.0003,14.0372520330728,0,0.0003,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,0,False
14260,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,1006102131,Kwt Food Unbreaded C Burger,KGM,0.1009,1.21470812067056,0,0.1009,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,0,False
14261,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,1006102110,SOYA PROTEIN CONCENTRATE,KGM,0.0721,1.18148654218859,0,0.0721,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,0,False
14262,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,0.1586,0.427931465200479,0,0.1586,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,0,False
14263,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,1006102042,ARABIC STARCH,KGM,0.279,0.1669497652701,0,0.279,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,0,False
14264,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,1006102040,DRIED ONION MINCED,KGM,0.0973,0.918949751188301,0,0.0973,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,0,False
14265,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,1006102009,TABLE SALT,KGM,0.0216,0.087500540039623,0,0.0216,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,0,False
14266,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,1005102559,WATER,KGM,1.2256,0.001,0,1.2256,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,0,False
14267,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,1001101127,CHICKEN TRIMMING,KGM,2.1415,0.833000833880337,0,2.1415,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,0,False
14268,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,1006102154,POLY PHOSPHATE (MIX),KGM,0.0144,1.41256945603342,0,0.0144,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,KFC,0,False
1847,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,2011104202,"FORMAX PAPER 4.1/4* 4,1/2",EA,9.89,0.190531858203547,0,9.89,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,1,False
1848,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,2011104325,BROWN CARTON 235*200*350,EA,1.015,0.781022409618463,0,1.015,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,1,False
1849,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,2011104400,GLUE,KGM,0.017,19.0988425350563,0,0.017,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,1,False
1850,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,2011104429,TAPE,EA,0.002,21.2406359669138,0,0.002,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,1,False
1851,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,2011114635,CHICKEN BURGER UNB PACKET N3,EA,24.9,0.247883141142171,0,24.9,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,1,False
1852,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),1.0,CRT,Ingredient,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,KGM,4.89,6.25452393398991,0,4.89,0.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,0,False
1853,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,2011104134,WEIGHT BAGS 35*45,KGM,0.063,7.7500255931951,0,0.063,1.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,1,False
1854,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,14.0,0.540041222880608,0,14.0,1.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,1,False
1855,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006106038,POTATO FIBERS,KGM,8.0,14.9,0,8.0,1.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,0,False
1856,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102136,STABLITON,KGM,0.042,204.743704621557,0,0.042,1.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,0,False
1857,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102131,Kwt Food Unbreaded C Burger,KGM,14.5,15.4473558620763,0,14.5,1.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,0,False
1858,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102110,SOYA PROTEIN CONCENTRATE,KGM,10.0,6.20111215402651,0,10.0,1.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,0,False
1859,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102559,WATER,KGM,170.0,0.0104851074691908,0,170.0,1.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,0,False
1860,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102042,ARABIC STARCH,KGM,38.7,1.99998663489762,0,38.7,1.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,0,False
1861,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102040,DRIED ONION MINCED,KGM,14.0,10.5365995552541,0,14.0,1.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,0,False
1862,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102015,PHOSPHATE,KGM,2.0,11.4907503295098,0,2.0,1.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,0,False
1863,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102009,TABLE SALT,KGM,3.15,0.7,0,3.15,1.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,0,False
1864,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1001101127,CHICKEN TRIMMING,KGM,296.0,10.9078071091587,0,296.0,1.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,0,False
1865,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1001101111,FROZEN CHICKEN SKIN,KGM,160.0,3.04796882966613,0,160.0,1.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,0,False
1866,3001370194,CHICKEN BURGER WITHOUT BREADCRUMBS - NEW,738.39,KGM,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,22.0,4.41536146237125,0,22.0,1.0,4001370120,CHICKEN UNBREDED BURGER 4PCS (24*4*50GM),CRT,NFC,0,False
6834,4001370123,AMERICANA BREADED CHICKEN BURGER 4Pcs (24*4*56gm),1.0,CRT,Ingredient,2011104328,BROWN CARTON 185*210*390,EA,1.015,0.784424621961604,0.0,1.015,0.0,4001370123,AMERICANA BREADED CHICKEN BURGER 4Pcs (24*4*56gm),CRT,NFC,1,False
6835,4001370123,AMERICANA BREADED CHICKEN BURGER 4Pcs (24*4*56gm),1.0,CRT,Ingredient,2011104400,GLUE,KGM,0.016,19.0988425350563,0.0,0.016,0.0,4001370123,AMERICANA BREADED CHICKEN BURGER 4Pcs (24*4*56gm),CRT,NFC,1,False
